情感分数 = 25.56	دوستۇم=N=دوست مەن=P=مەن باھارغا=N=باھار ئاشىقمەن=V=ئاشىق چۈنكى=C=چۈنكى ئۇ=P=ئۇ قەلىبلەرگە=N=قەلىب ئۈمۈت=N=ئۈمۈت چىرىغى=N=چىراغ يېقىپ=V=يېقىپ ئالەمنى=N=ئالەم گۈزەل=A=گۈزەل كۆرسىتەلەيدۇ=V=كۆر يازنىڭ=N=ياز مەدىتىدە=N=مەدىتى كۈزنىڭ=N=كۈز مول=A=مول ھوسۇل=N=ھوسۇل ۋېسالىغا=N=ۋېسال يېتىشكە=V=يەت ئۈندەيدۇ=V=ئۈندە ئېھ=I=ئېھ دوستلىرىم=N=دوست بۈگۈنكىدەك=N=بۈگۈنكى ئۆملۈك=N=ئۆملۈك ئىچىدە=N=ئىچى نورۇز=N=نورۇز بايرىمىنى=N=بايرام كۈتىۋىلىش=V=كۈتىۋىلىش نەقەدەر=D=نەقەدەر كۆڭۈللۈك=A=كۆڭۈللۈك ھە=T=ھە
情感分数 = 16.14	ئالامەت=A=ئالامەت يېقىشلىق=A=يېقىشلىق يۇمۇرلۇق=A=يۇمۇرلۇق تېما=N=تېما بۇپتۇ=V=بۇپتۇ تېما=N=تېما ئىگىسى=N=ئىگە قەلەم=N=قەلەم قۇۋىتىڭىزغا=N=قۇۋەت بارىكاللا=A=بارىكاللا بەك=D=بەك ياخشى=A=ياخشى يىزىپسىزجۇمۇ=V=ياز نەچچە=P=نەچچە كۈلۈپ=V=كۈل نەچچە=P=نەچچە توختاپ=V=توختا ئاران=D=ئاران ئۇقۇپ=V=ئۇقۇ تۈگەتتىم=V=تۈگە
情感分数 = 16.14	چى=N=چى يىللىرى=N=يىل ئۇ=P=ئۇ ئۇرۇنلىغان=V=ئۇرۇنلا زەپمۇ=D=زەپمۇ چىرايلىق=A=چىرايلىق كەلدى=V=كەل باھار=N=باھار گۈزەل=A=گۈزەل ئارزۇ=N=ئارزۇ قەھرىمانلىق=A=قەھرىمانلىق مىدالى=N=مىدال كېلىن=N=كېلىن بولسا=V=بول قەن=N=قەن بولسا=V=بول شا=N=شا ئىر=N=ئىر قەلبى=N=قەلب بادام=N=بادام دوپپا=N=دوپپا قاتارلىق=R=قاتارلىق ئېسىل=A=ئېسىل نادىر=A=نادىر ناخشىلىرىنى=N=ناخشا ھازىرمۇ=D=ھازىر يا=N=يا قتۇرۇپ=N=قتۇرۇپ ئا=N=ئا ڭلايمەن=N=ڭلايمەن
情感分数 = 16.0	قار=N=قار قۇياشنىڭ=N=قۇياش مەڭزىگە=N=مەڭزى سۆيۈپ=V=سۆي قويالىغانلىقى=V=قوي ئۈچۈن=C=ئۈچۈن شۇنچە=D=شۇنچە گۈزەل=A=گۈزەل ۋە=C=ۋە شۇنچە=D=شۇنچە يېقىشلىق=A=يېقىشلىق مەن=P=مەن قاردىنمۇ=V=قار ئوماق=A=ئوماق ۋە=C=ۋە ئۇنىڭدىنمۇ=P=ئۇ گۈزەل=A=گۈزەل ھارارەتلىك=A=ھارارەتلىك چۈنكى=C=چۈنكى مېنىڭ=P=مەن قۇياشتىنمۇ=N=قۇياش ھارارەتلىك=A=ھارارەتلىك ئانام=N=ئانا بار=A=بار
情感分数 = 15.700001	قارلۇق=N=قارلۇق شىركىتىنىڭ=N=شىركەت روھلان=N=روھلان تور=N=تور بېكىتىدە=N=بېكەت ئۆتكۈزۈلگەن=V=ئۆت ئانا=N=ئانا تىلدە=N=تىل دەرسلىك=N=دەرسلىك تۈزۈش=V=تۈز مۇسابىقىسىنى=N=مۇسابىقە تەشۋىقات=N=تەشۋىقات جەھەتتىن=N=جەھەت قوللىغانلىقىغا=N=قوللا چىن=A=چىن دىلىمىزدىن=N=دىل رەھمەت=A=رەھمەت ئېيتىمىز=V=ئېيت مائارىپنى=N=مائارىپ قوللىغان=V=قوللا شىركەتىرىمىز=N=شىركەت شەخىسلىرىمىزنىڭ=N=شەخىس ئىشلىرىغا=N=ئىش زور=A=زور ئۇتۇق=A=ئۇتۇق تىلەيمىز=V=تىلە
情感分数 = 15.42	بۇ=P=بۇ ھىكايىنى=N=ھىكايە ئوقۇپ=V=ئوقۇ زور=A=زور مەنىۋى=A=مەنىۋى زوق=A=زوق ئالدىم=V=ئال پىشقەدەن=A=پىشقەدەم ئاخباراتچى=N=ئاخباراتچى تەرجىمان=N=تەرجىمان راخمانجان=N=راخمانجان رۇسۇل=N=رۇسۇل سۇلتانى=N=سۇلتانى نىڭ=X=نىڭ تېنىگە=N=تەن سالامەتلىك=A=سالامەتلىك ئائىلىسىگە=N=ئائىلە بەخت=N=بەخت ئىجادىيىتىگە=N=ئىجادىيەت ئۇتۇق=A=ئۇتۇق تىلەيمەن=V=تىلە
情感分数 = 15.280001	بەك=D=بەك ياخشى=A=ياخشى چىقىپتۇ=V=چىق بۇ=P=بۇ ھىكايىڭىز=N=ھىكايە ئازنىگۈل=N=ئازنىگۈل ھەقىقىي=A=ھەقىقىي بىر=M=بىر ئەركەكنىڭ=N=ئەركەك بىر=M=بىر بىرىگە=M=بىرى ۋاپادار=A=ۋاپادار بولغان=V=بول بىر=M=بىر جۈپ=Q=جۈپ ياشنىڭ=N=ياش ئوبرازىنى=N=ئوبراز ئۆزگىچە=A=ئۆزگىچە يارىتىپسىز=V=يارات ھارمىغايسىز=V=ھار
情感分数 = 15.280001	ناھايىتى=D=ناھايىتى توغرا=A=توغرا دەيسىز=V=دە ئىناقلىق=A=ئىناقلىق ئىتتىپاقلىق=A=ئىتتىپاقلىق خاتىرجەملىكنىڭ=A=خاتىرجەملىك بەخىتلىك=A=بەخىتلىك تۇرمۇشنىڭ=N=تۇرمۇش ئاساسى=N=ئاساسى كاپالىتى=N=كاپالەت ئىناقلىق=A=ئىناقلىق بولغاندىلا=V=بول ھەممە=P=ھەممە ئىشلار=N=ئىش يۇرۇشۇدۇ=V=يۇرۇش
情感分数 = 15.280001	كۆپىنچىلىرىمىز=N=كۆپىنچىلىرىمىز ياش=N=ياش ناخشىچى=N=ناخشىچى رەنا=N=رەنا روزىنىڭ=N=روزى ناخىشلىرىنى=V=ناخىشا ئىنتايىن=D=ئىنتايىن ياقتۇرۇپ=A=ياقتۇر ئاڭلايمىز=V=ئاڭلا مەلۇمكى=A=مەلۇمكى ئۇنىڭ=P=ئۇ بۇلبۇلدەك=A=بۇلبۇلدەك مۇڭلۇق=A=مۇڭلۇق يېقىملىق=A=يېقىملىق ناۋالىرى=N=ناۋا يۈرەكلەرنى=N=يۈرەك ياشنىتالايدۇ=V=ياشنىتالايدۇ ئۇنىڭ=P=ئۇنىڭ ئىجراسىدىكى=V=ئىجراسىدىكى مۇھەببەتلىك=A=مۇھەببەتلىك كۈيلەر=N=كۈي مۇھەببەتكە=N=مۇھەببەت تەشنا=A=تەشنا قەلىبلەرگە=N=قەلىب مەلھەم=N=مەلھەم بولالايدۇ=V=بول
情感分数 = 15.14	يەنە=D=يەنە تالاشمايلى=V=تالاش قىسقا=A=قىسقا پاساھەتلىك=A=پاساھەتلىك سۆزلەر=N=سۆزلەر بىلەن=R=بىلەن مەقسىتىمىزنى=N=مەقسەت تېخىمۇ=D=تېخىمۇ ۋايىغا=A=ۋايىغا يەتكۈزۈپ=V=يەتكۈز ئېسىل=A=ئېسىل دۇردانىلەرنى=A=دۇردانە يېزىپ=V=ياز چىقالايمىز=V=چىق ھەرپ=N=ھەرپ بەك=D=بەك مۇۋاپىق=A=مۇۋاپىق
情感分数 = 15.139999	مىنڭچە=P=مەن ئايال=N=ئايال كىشىنىڭ=N=كىشى ئەڭ=D=ئەڭ مۇھىم=A=مۇھىم ئۈيدە=N=ئۈي ئولتۇرۇپ=V=ئولتۇر پەرزەنتلىرنى=N=پەرزەنت ياخشى=A=ياخشى تەربىيلەش=V=تەربىيلە بىر=M=بىر ئاننىڭ=N=ئانا ياخشى=A=ياخشى پەرزەنىت=N=پەرزەنىت تى=X=تا ئۇچۇنمۇ=N=ئۈچۈن ئاخىرەتتە=N=ئاخىرەت كاتتا=A=كاتتا ئەجىر=N=ئەجىر بار=A=بار بەك=D=بەك توغرا=A=توغرا قپسىز=V=قپسىز
情感分数 = 15.139999	ھەقىقەتەن=D=ھەقىقەتەن توغرا=A=توغرا دەيسىز=V=دە ھازىر=D=ھازىر بىزدە=P=بىز ئىلمىي=A=ئىلمىي تەپەككۈر=N=تەپەككۈر بەك=D=بەك كەملەپ=A=كەملەپ كېتىۋاتىدۇ=V=كەت ئىلمىي=A=ئىلمىي تەپەككۈر=N=تەپەككۈر قىلىش=V=قىل تولىمۇ=D=تولىمۇ مۇھىم=A=مۇھىم ئىدى=V=ئىدى
情感分数 = 15.120001	ياخشى=A=ياخشى ئىش=N=ئىش بوپتۇ=V=بول مائارىپىمىز=N=مائارىپ تېخىمۇ=D=تېخىمۇ راۋاجلانسا=A=راۋاج مىللىتىمىز=N=مىللەت تېخىمۇ=D=تېخىمۇ راۋاجلىنىدۇ=A=راۋاجلان بىلىمىمىز=N=بىلىم كۆپەيسە=V=كۆپەي باشقىلارغا=R=باشقا بوزەك=A=بوزەك بولماي=V=بول ياشايمىز=V=ياشا
情感分数 = 15.0	ئومۇمى=A=ئومۇمى جەھەتتىن=N=جەھەتتە  ئالغاندا=V=ئال مۇرىنئيۇ=N=مۇرىنئيۇ ئۈستۈن=A=ئۈستۈن تۇرشى=V=تۇرۇش مۇمكىن=V=مۇمكىن لىكىن=C=لىكىن يېڭى=A=يېڭى توپچىلارنى=N=توپچى تەرەققى=N=تەرەققى قىلدۇرۇشتا=V=قىلدۇرۇش لىچاكارىد=N=لىچاكارىد مۇرىنيۇدىن=N=مۇرىنيۇ خىلىلا=D=خىلى ئۈستۈن=A=ئۈستۈن تۇرىدۇ=V=تۇر ھازىرقى=D=ھازىر چاقنىغان=A=چاقنىغان مىسسى=N=مىسىسى خىلى=D=خىلى كۆتىرلىپ=V=كۆتىرلەپ قالغان=V=قال دوسسانتۇس=N=دوسسانتۇس بىلەن=R=بىلەن بويان=R=بويان بۇنىڭ=P=بۇنىڭ ئىنىق=A=ئىنىق پاكىتى=N=پاكىت
情感分数 = 15.0	مۇشۇنداق=P=مۇشۇنداق پايدىلىق=A=پايدىلىق گەپلەر=N=گەپ بولسا=V=بول بەك=D=بەك خوش=A=خوش ياقىدۇدە=A=ياقىدۇ ماڭا=P=ماڭا ساقلاپ=V=ساقلا قۇياي=V=قۇي يۈتۈپ=V=يۈت كەتمىسۇن=V=كەت
情感分数 = 14.42	ئازادجان=N=ئازادجان ئىجادىيەتتە=N=ئىجادىيەت ئىلگىرلەش=N=ئىلگىرلەش چوڭ=A=چوڭ بولىۋېتىپتۇ=V=بول بۇ=P=بۇ شېئىر=V=شېئىرلىرىڭىزنىڭ مەزمۇنى=N=مەزمۇن چىن=A=چىن تىلى=N=تىل يەڭگىل=A=يەڭگىل چىقىپتۇ=V=چىق ئىجادىيىتىڭىزگە=N=ئىجادىيەت تېخىمۇ=D=تېخىمۇ ئۇتۇق=A=ئۇتۇق تىلەيمەن=V=تىلە
情感分数 = 14.28	تەپەككۈرى=N=تەپەككۈر كۈچلۈك=A=كۈچلۈك چوڭقۇر=A=چوڭقۇر تەربىيىۋى=A=تەربىيىۋى ئەھمىيەتلىك=A=ئەھمىيەتلىك شېئىرىڭىزنى=N=شېئىر سۆيۈپ=V=سۆي ئوقۇدۇم=V=ئوقۇ رەھمەت=N=رەھمەت سىزگە=P=سىز !=V=!
情感分数 = 14.14	يېقىندىن=A=يېقىندىن بېرى=R=بېرى مۇشۇنداق=P=مۇشۇنداق قىيىنچىلقىتا=A=قىيىنچىلق قالغانلارغا=V=قال مىھرى=A=مىھر شەپقەت=A=شەپقەت يەتكۈزۈش=V=يەت پائاليەتلىرى=N=پائاليەت كۆپلەپ=D=كۆپلەپ مەيدانغا=N=مەيدان كىلۋاتدۇ=V=كەل بۇنىڭدىن=P=بۇنىڭ بەك=D=بەك خۇرسەن=A=خۇرسەن بولدۇم=V=بول بۇ=P=بۇ دۇنيا=N=دۇنيا بۇ=P=بۇ ھايات=N=ھايات مىھرى=A=مىھر شەپقەت=A=شەپقەت بىلەن=R=بىلەن گۈزەلدۇر=A=گۈزەل
情感分数 = 14.139999	خېجىڭ=N=خېجىڭ ناھىيىلىك=A=ناھىيىلىك باشلانغۇچ=N=باشلانغۇچ مەكتەپتە=N=مەكتەپ نورۇز=N=نورۇز بايرىمى=N=بايرام بەك=D=بەك كۆڭۈللۈك=A=كۆڭۈللۈك مول=A=مول مەزمۇنلۇق=A=مەزمۇنلۇق ئۆتكۇزۇلۇپتۇ=V=ئۆتكۇز سۇرەتلەرنى=N=سۇرەت ياخشى=A=ياخشى تارتىپسىز=V=تارت تەشەككۈر=A=تەشەككۈر
情感分数 = 14.139999	ئوقۇرمەننى=N=ئوقۇرمەن قايىل=A=قايىل قىلغۇدەك=V=قىل دانا=A=دانا ھېكمەتلەرنى=N=ھېكمەت يوللاپسىز=V=يوللا تېخىمۇ=D=تېخىمۇ مول=A=مول مەزمۇنلۇق=A=مەزمۇنلۇق تېمىلىرىڭىز=N=تېما بىزلەرگە=P=بىز ئۈگۈت=N=ئۈگۈت بولغۇسى=V=بول ئۇستاز=N=ئۇستاز يەنىمۇ=D=يەنىمۇ يوللاپ=V=يوللا تۇرۇشىڭىزنى=V=تۇرۇش سەمىمى=A=سەمىمى ئۈمۈت=N=ئۈمۈت قىلىمىز=V=قىل
情感分数 = 14.13	قارلۇق=N=قارلۇق شىركىتى=N=شىركەت بىر=M=بىر قەدەر=R=قەدەر ياخشى=A=ياخشى بولغان=V=بول تۈزۈمگە=N=تۈزۈم ئىگە=N=ئىگە مەنچە=P=مەن ئاشۇ=P=ئاشۇ شىركەتكە=N=شىركەت بېرىپ=V=بەر كۆرۈشۈپ=V=كۆر ئەھۋاللاردا=N=ئەھۋال ئورتاقلىشىپ=V=ئورتاقلىشىپ ئۆزئارا=D=ئۆزئارا ھەمكارلىشىشتەك=N=ھەمكارلىشىش يېڭى=A=يېڭى قەدەمنى=N=قەدەم ئالساڭلار=V=ئال مەنچە=P=مەن قۇتيار=N=قۇتيار تەرجىمە=N=تەرجىمە فىلىملىرىنىڭ=N=فىلىم كەلگۈسى=N=كەلگۈسى ناھايىتى=D=ناھايىتى پارلاقتۇر=A=پارلاق سىلەرگە=P=سىلەر مەڭگۈ=D=مەڭگۈ ئامەت=A=ئامەت تىلەيمەن=V=تىلە
情感分数 = 14.0	دۆلەتلىك=A=دۆلەتلىك كۈتۈپخانا=N=كۈتۈپخانا بەك=D=بەك ئېسىل=A=ئېسىل ئوتتۇرا=A=ئوتتۇرا ئاسىيادىكى=N=ئاسىيا ئەڭ=D=ئەڭ كاتتا=A=كاتتا كۈتۈپخانا=N=كۈتۈپخانا مۇھىتىمۇ=N=مۇھىت ياخشى=A=ياخشى ھەممە=P=ھەممە ئادەم=N=ئادەم تىپتىنىچ=A=تىپتىنىچ ئۈگىنىش=V=ئۈگىنىش قىلىېۋاتقان=N=قىل
情感分数 = 14.0	ئۇلارنىڭ=P=ئۇلار ئەجرى=N=ئەجر بىكار=A=بىكار كەتمىگەي=V=كەت بۇ=P=بۇ ئەر=N=ئەر ئايالغا=N=ئايال چەكسىز=A=چەكسىز ھورمەت=N=ھورمەت بىلدۇرىمەن=V=بىل ئاللاھ=N=ئاللاھ تېنىڭلارنى=N=تەن سالامەت=A=سالامەت قىلغاي=V=قىل
情感分数 = 14.0	خەلق=N=خەلق قۇرۇلتىيى=N=قۇرۇلتاي ۋەكىللىرىنىڭ=N=ۋەكىل راستچىل=A=راستچىل بولۇپ=V=بول يەرلىكتىكى=A=يەرلىك مەسلىلەرنىڭ=N=مەسلە ھەل=N=ھەل قىلنىشنى=V=قىلنىش ھەم=C=ھەم خەلققە=N=خەلق ئەمەلىي=A=ئەمەلىي نەپ=N=نەپ ئىلىپ=V=ئىلىپ كىلىدىغان=V=كەل ياخشى=A=ياخشى تەكلىپ=N=تەكلىپ پىكىرلەرنى=N=پىكىر جانلىق=A=جانلىق ئوتتىرىغا=N=ئوتتۇرغا قويشىنى=N=قوي ئۈمۈت=N=ئۈمۈت قىلىمەن=V=قىل
情感分数 = 14.0	ھەممە=P=ھەممە يوقىلىدىغان=V=يوقىلىدىغان كۈندە=N=كۈن مەن=Y=مەن سەن=P=سەن بىلەن=R=بىلەن بىللە=R=بىللە بولىمەن=V=بول مەن=P=مەن نەقەدەر=D=نەقەدەر بەخىتلىك=A=بەخىتلىك مەن=P=مەن نەقەدەر=A=نەقەدەر خوش=A=خوش
情感分数 = 13.860001	مارسىلوغا=N=مارسىلو گەپ=N=گەپ كەتمەيدىغان=V=كەت مۇنەۋۋەر=A=مۇنەۋۋەر بىر=M=بىر توپچى=N=توپچى قالتىس=A=قالتىس قالتىس=A=قالتىس ھەقىقەتەن=D=ھەقىقەتەن قالتىس=A=قالتىس
情感分数 = 13.860001	ھاراق=N=ھاراق بىزنىڭ=P=بىز روھىيىتىمىزنى=N=روھىيەت چىرىتىپ=V=چىرىت ھەق=A=ھەق ناھەقنى=A=ناھەق ئايرىماس=V=ئايرى پايدا=A=پايدا زىياننى=A=زىيان بايقىماس=V=بايقا قىلىپ=V=قىل قويىدۇ=V=قوي ئەڭ=D=ئەڭ مۇھىمى=A=مۇھىم ئۇ=N=ئۇ بىزنى=P=بىز ئىمان=A=ئىمان ئېتىقادىمىزدىن=N=ئېتىقاد يىراقلاشتۇرىدۇ=V=يىراقلاشتۇر
情感分数 = 13.85	نەقەدەر=D=نەقەدەر يېقىملىق=A=يېقىملىق نەقەدەر=D=نەقەدەر تاتلىقسەن=A=تاتلىق ئەي=N=ئەي قۇرئانىم=N=قۇرئان جانىم=N=جان
情感分数 = 13.85	نەقەدەر=E=نەقەدەر يېقىملىق=A=يېقىملىق نەقەدەر=E=نەقەدەر تاتلىقسەن=A=تاتلىق ئەي=N=ئەي قۇرئانىم=N=قۇرئان جانىم=N=جان
情感分数 = 13.71	ناھەقچىلىككە=A=ناھەقچىلىك چىدىمايدىغان=V=چىدا ھەقىقەتنى=N=ھەقىقەت ياقلايدىغان=V=ياقلا نۇرغۇن=A=نۇرغۇن ئۇيغۇر=N=ئۇيغۇر قىز=N=قىز يىگىتلىرىمىزنىڭ=N=يىگىت خارەكتىرىنى=N=خارەكتىر ياخشى=A=ياخشى ئىپادىلەپسىز=V=ئىپادىلە ھەم=C=ھەم بەك=D=بەك تەسىرلىككەن=A=تەسىرلىك رەھمەت=N=رەھمەت
情感分数 = 13.420001	دىمەك=V=دە ئالەم=N=ئالەم يۈرىكىدۇر=N=يۈرەك ياخشىلىق=A=ياخشىلىق ئاممىباپ=A=ئاممىباپ تىللار=N=تىل بىلەن=R=بىلەن ئالەمشۇمۇل=A=ئالەمشۇمۇل ھېس=N=ھېس تۇيغۇلارنى=N=تۇيغۇ يۇغۇرۇپ=V=يۇغۇر تەييارلىغان=V=تەييارلا مەنىۋى=A=مەنىۋى نىممەتلېرىڭىزنىڭ=N=نىممەت تەمى=N=تەم ھەردەم=N=ھەردەم تىلىمىزدا=N=تىل ئەسەرلېرىڭىز=N=ئەسەر روھىمىزغا=N=روھ كۈچ=N=كۈچ بېغىشلاپ=V=بېغىشلا ئارمانلېرىمىزنىڭ=N=ئارمان زەپەر=A=زەپەر قۇچىشىغا=V=قۇچ تۈرۈتكە=N=تۈرۈتكە بولغۇسى=V=بول
